t; x; y; theta
46630279.458999; -0.01; -0.01; 90.81
46646972.933000; -0.01; -0.01; 90.81
46662783.301001; -0.01; -0.01; 90.81
46681473.061998; -0.01; -0.01; 90.81
46695422.597000; -0.01; -0.01; 90.81
46711832.299999; -0.01; -0.01; 90.81
46728441.296000; -0.01; -0.01; 90.81
46745778.459001; -0.01; -0.01; 90.81
46774086.158998; -0.01; -0.01; 90.81
46791416.686999; -0.01; -0.01; 90.81
46813583.309000; -0.01; -0.01; 90.81
46830058.932000; -0.01; -0.01; 90.81
46847109.940000; -0.01; -0.01; 90.81
46863970.020000; -0.01; -0.01; 90.81
46878859.495000; -0.01; -0.01; 90.81
46892607.268999; -0.01; -0.01; 90.81
46912472.222999; -0.01; -0.01; 90.81
46942001.848000; -0.01; -0.01; 90.81
46960007.727999; -0.01; -0.01; 90.81
46975684.915000; -0.01; -0.01; 90.81
46990315.310000; -0.01; -0.01; 90.81
47004333.749001; -0.01; -0.01; 90.81
47027685.814999; -0.01; -0.01; 90.81
47045580.867000; -0.01; -0.01; 90.81
47058762.608000; -0.01; -0.01; 90.81
47071685.364000; -0.01; -0.01; 90.81
47086142.070000; -0.01; -0.01; 90.81
47109949.995999; -0.01; -0.01; 90.81
47137336.284000; -0.01; -0.01; 90.81
47165193.631999; -0.01; -0.01; 90.81
47178381.620000; -0.01; -0.01; 90.81
47195650.714000; -0.01; -0.01; 90.81
47209602.743999; -0.01; -0.01; 90.81
47224752.080999; -0.01; -0.01; 90.81
47239983.105999; -0.01; -0.01; 90.81
47256013.113999; -0.01; -0.01; 90.81
47264967.753999; -0.01; -0.01; 90.81
47281033.298000; -0.01; -0.01; 90.81
47310340.128999; -0.01; -0.01; 90.81
47323490.684000; -0.01; -0.01; 90.81
47332573.882998; -0.01; -0.01; 90.81
47348191.789999; -0.01; -0.01; 90.81
47361987.730999; -0.01; -0.01; 90.81
47377033.158000; -0.01; -0.01; 90.81
47393125.539000; -0.01; -0.01; 90.81
47410845.204000; -0.01; -0.01; 90.81
47424870.593999; -0.01; -0.01; 90.81
47444281.631000; -0.01; -0.01; 90.81
47457819.547000; -0.01; -0.01; 90.81
47473318.656999; -0.01; -0.01; 90.81
47490457.907001; -0.01; -0.01; 90.81
47505497.230000; -0.01; -0.01; 90.81
47521237.454999; -0.01; -0.01; 90.81
47538084.514999; -0.01; -0.01; 90.81
47554052.132000; -0.01; -0.01; 90.81
47573555.476999; -0.01; -0.01; 90.81
47591504.234000; -0.01; -0.01; 90.81
47613885.032000; -0.01; -0.01; 90.81
47628805.032000; -0.01; -0.01; 90.81
47648493.433000; -0.01; -0.01; 90.81
47672588.572999; -0.01; -0.01; 90.81
47688807.811000; -0.01; -0.01; 90.81
47703021.551000; -0.01; -0.01; 90.81
47719136.034000; -0.01; -0.01; 90.81
47733791.066999; -0.01; -0.01; 90.81
47752071.493000; -0.01; -0.01; 90.81
47766961.211999; -0.01; -0.01; 90.81
47788382.753000; -0.01; -0.01; 90.81
47798437.936000; -0.01; -0.01; 90.81
47814023.622001; -0.01; -0.01; 90.81
47831444.197000; -0.01; -0.01; 90.81
47846630.243000; -0.01; -0.01; 90.81
47862514.320999; -0.01; -0.01; 90.81
47882492.262999; -0.01; -0.01; 90.81
47898154.786999; -0.01; -0.01; 90.81
47912676.754000; -0.01; -0.01; 90.81
47942913.053000; -0.01; -0.01; 90.81
47958782.641001; -0.01; -0.01; 90.81
47973208.432999; -0.01; -0.01; 90.81
47989407.527000; -0.01; -0.01; 90.81
48005955.508000; -0.01; -0.01; 90.81
48027044.463000; -0.01; -0.01; 90.81
48037880.386999; -0.01; -0.01; 90.81
48054152.491000; -0.01; -0.01; 90.81
48069529.291999; -0.01; -0.01; 90.81
48088315.731000; -0.01; -0.01; 90.81
48108013.257000; -0.01; -0.01; 90.81
48128056.054000; -0.01; -0.01; 90.81
48142874.639999; -0.01; -0.01; 90.81
48158979.811000; -0.01; -0.01; 90.81
48172971.399000; -0.01; -0.01; 90.81
48182737.389999; -0.01; -0.01; 90.81
48199449.870999; -0.01; -0.01; 90.81
48215413.492000; -0.01; -0.01; 90.81
48232127.069999; -0.01; -0.01; 90.81
48245439.827999; -0.01; -0.01; 90.81
48261830.796000; -0.01; -0.01; 90.81
48277422.316999; -0.01; -0.01; 90.81
48297153.342000; -0.01; -0.01; 90.81
48317604.353000; -0.01; -0.01; 90.81
48334023.793999; -0.01; -0.01; 90.81
48343650.802999; -0.01; -0.01; 90.81
48357397.707999; -0.01; -0.01; 90.81
48373905.257000; -0.01; -0.01; 90.81
48389834.194000; -0.01; -0.01; 90.81
48405666.803000; -0.01; -0.01; 90.81
48423825.306999; -0.01; -0.01; 90.81
48439363.704000; -0.01; -0.01; 90.81
48453981.141999; -0.01; -0.01; 90.81
48470508.385999; -0.01; -0.01; 90.81
48485236.473000; -0.01; -0.01; 90.81
48502894.778999; -0.01; -0.01; 90.81
48517693.800000; -0.01; -0.01; 90.81
48534196.314000; -0.01; -0.01; 90.81
48552011.927000; -0.01; -0.01; 90.81
48566928.927000; -0.01; -0.01; 90.81
48581951.309999; -0.01; -0.01; 90.81
48598724.789001; -0.01; -0.01; 90.81
48613377.860999; -0.01; -0.01; 90.81
48629547.276999; -0.01; -0.01; 90.81
48651702.589001; -0.01; -0.01; 90.81
48673853.902999; -0.01; -0.01; 90.81
48688481.427000; -0.01; -0.01; 90.81
48698222.704000; -0.01; -0.01; 90.81
48711903.216998; -0.01; -0.01; 90.81
48728630.788999; -0.01; -0.01; 90.81
48752109.469000; -0.01; -0.01; 90.81
48771436.073999; -0.01; -0.01; 90.81
48786514.281999; -0.01; -0.01; 90.81
48796007.192000; -0.01; -0.01; 90.81
48808246.981999; -0.01; -0.01; 90.81
48826674.817999; -0.01; -0.01; 90.81
48850299.067999; -0.01; -0.01; 90.81
48870441.452000; -0.01; -0.01; 90.81
48885265.012999; -0.01; -0.01; 90.81
48897583.652999; -0.01; -0.01; 90.81
48914549.888000; -0.01; -0.01; 90.81
48943183.329000; -0.01; -0.01; 90.81
48961910.794000; -0.01; -0.01; 90.81
48979396.168000; -0.01; -0.01; 90.81
48990941.284000; -0.01; -0.01; 90.81
49005782.210000; -0.01; -0.01; 90.81
49033468.805000; -0.01; -0.01; 90.81
49052126.228000; -0.01; -0.01; 90.81
49069272.592000; -0.01; -0.01; 90.81
49083386.476999; -0.01; -0.01; 90.81
49109428.747999; -0.01; -0.01; 90.81
49125904.768000; -0.01; -0.01; 90.81
49141867.362999; -0.01; -0.01; 90.81
49163425.541999; -0.01; -0.01; 90.81
49175670.786999; -0.01; -0.01; 90.81
49195038.673000; -0.01; -0.01; 90.81
49223795.618999; -0.01; -0.01; 90.81
49242787.450999; -0.01; -0.01; 90.81
49265119.184999; -0.01; -0.01; 90.81
49280908.625000; -0.01; -0.01; 90.81
49299392.217999; -0.01; -0.01; 90.81
49321864.047000; -0.01; -0.01; 90.81
49339468.845999; -0.01; -0.01; 90.81
49355459.039000; -0.01; -0.01; 90.81
49373505.563999; -0.01; -0.01; 90.81
49389852.160000; -0.01; -0.01; 90.81
49411044.460999; -0.01; -0.01; 90.81
49426508.496999; -0.01; -0.01; 90.81
49436748.741000; -0.01; -0.01; 90.81
49451204.970000; -0.01; -0.01; 90.81
49469044.506999; -0.01; -0.01; 90.81
49484356.847999; -0.01; -0.01; 90.81
49499902.018000; -0.01; -0.01; 90.81
49514247.420001; -0.01; -0.01; 90.81
49531457.157000; -0.01; -0.01; 90.81
49546467.261000; -0.01; -0.01; 90.81
49562241.411000; -0.01; -0.01; 90.81
49580935.198000; -0.01; -0.01; 90.81
49597569.838999; -0.01; -0.01; 90.81
49612447.485999; -0.01; -0.01; 90.81
49627837.952999; -0.01; -0.01; 90.81
49645260.853000; -0.01; -0.01; 90.81
49661330.721999; -0.01; -0.01; 90.81
49674264.698000; -0.01; -0.01; 90.81
49692808.021000; -0.01; -0.01; 90.81
49711204.674998; -0.01; -0.01; 90.81
49729499.905999; -0.01; -0.01; 90.81
49755239.658999; -0.01; -0.01; 90.81
49801036.348999; -0.01; -0.01; 90.81
49848418.601999; -0.01; -0.01; 90.81
49880463.784999; -0.01; -0.01; 90.81
49899194.273999; -0.01; -0.01; 90.81
49940236.557000; -0.01; -0.01; 90.81
49979830.697999; -0.01; -0.01; 90.81
49999783.266999; -0.01; -0.01; 90.81
50019591.209000; -0.01; -0.01; 90.81
50039730.221999; -0.01; -0.01; 90.81
50050448.653999; -0.01; -0.01; 90.81
50063725.730000; -0.01; -0.01; 90.81
50076821.856000; -0.01; -0.01; 90.81
50096358.690000; -0.01; -0.01; 90.81
50106860.247999; -0.01; -0.01; 90.81
50121442.305000; -0.01; -0.01; 90.81
50137528.244999; -0.01; -0.01; 90.81
50153190.912000; -0.01; -0.01; 90.81
50172406.193000; -0.01; -0.01; 90.81
50187424.989999; -0.01; -0.01; 90.81
50202270.702999; -0.01; -0.01; 90.81
50217035.907001; -0.01; -0.01; 90.81
50235826.623999; -0.01; -0.01; 90.81
50249127.716998; -0.01; -0.01; 90.81
50264832.024000; -0.01; -0.01; 90.81
50282670.318000; -0.01; -0.01; 90.81
50312518.057000; -0.01; -0.01; 90.81
50329838.571999; -0.01; -0.01; 90.81
50346002.118000; -0.01; -0.01; 90.81
50364258.671000; -0.01; -0.01; 90.81
50378655.247999; -0.01; -0.01; 90.81
50393725.730999; -0.01; -0.01; 90.81
50412440.221000; -0.01; -0.01; 90.81
50426260.853999; -0.01; -0.01; 90.81
50443334.217999; -0.01; -0.01; 90.81
50460056.255999; -0.01; -0.01; 90.81
50474028.983999; -0.01; -0.01; 90.81
50489940.742000; -0.01; -0.01; 90.81
50507757.588999; -0.01; -0.01; 90.81
50522014.721000; -0.01; -0.01; 90.81
50538305.218999; -0.01; -0.01; 90.81
50561752.488000; -0.01; -0.01; 90.81
50575536.771999; -0.01; -0.01; 90.81
50588461.477000; -0.01; -0.01; 90.81
50601935.971999; -0.01; -0.01; 90.81
50617988.169999; -0.01; -0.01; 90.81
50636445.999000; -0.01; -0.01; 90.81
50654567.502001; -0.01; -0.01; 90.81
50669157.218999; -0.01; -0.01; 90.81
50683473.210000; -0.01; -0.01; 90.81
50698407.457999; -0.01; -0.01; 90.81
50716221.960000; -0.01; -0.01; 90.81
50730532.481000; -0.01; -0.01; 90.81
50747433.250998; -0.01; -0.01; 90.81
50762669.962999; -0.01; -0.01; 90.81
50777743.164001; -0.01; -0.01; 90.81
50797279.975000; -0.01; -0.01; 90.81
50813701.806999; -0.01; -0.01; 90.81
50827699.109999; -0.01; -0.01; 90.81
50843253.723000; -0.01; -0.01; 90.81
50858634.875999; -0.01; -0.01; 90.81
50874173.619000; -0.01; -0.01; 90.81
50892848.494999; -0.01; -0.01; 90.81
50906681.225000; -0.01; -0.01; 90.81
50927656.393999; -0.01; -0.01; 90.81
50944012.018999; -0.01; -0.01; 90.81
50957474.572000; -0.01; -0.01; 90.81
50971547.965000; -0.01; -0.01; 90.81
50986374.759001; -0.01; -0.01; 90.81
51002434.608999; -0.01; -0.01; 90.81
51021429.475999; -0.01; -0.01; 90.81
51041272.674000; -0.01; -0.01; 90.81
51054182.025000; -0.01; -0.01; 90.81
51069929.449999; -0.01; -0.01; 90.81
51084651.483999; -0.01; -0.01; 90.81
51097706.270999; -0.01; -0.01; 90.81
51115889.842000; -0.01; -0.01; 90.81
51129760.379999; -0.01; -0.01; 90.81
51145735.309999; -0.01; -0.01; 90.81
51162582.521999; -0.01; -0.01; 90.81
51183173.609999; -0.01; -0.01; 90.81
51197144.043999; -0.01; -0.01; 90.81
51210813.399000; -0.01; -0.01; 90.81
51225755.248000; -0.01; -0.01; 90.81
51244451.803000; -0.01; -0.01; 90.81
51258077.891000; -0.01; -0.01; 90.81
51276140.917000; -0.01; -0.01; 90.81
51289840.969000; -0.01; -0.01; 90.81
51313803.210000; -0.01; -0.01; 90.81
51327163.427999; -0.01; -0.01; 90.81
51338252.761999; -0.01; -0.01; 90.81
51354226.687999; -0.01; -0.01; 90.81
51372352.770999; -0.01; -0.01; 90.81
51387694.028001; -0.01; -0.01; 90.81
51402646.733999; -0.01; -0.01; 90.81
51419973.533000; -0.01; -0.01; 90.81
51434281.815000; -0.01; -0.01; 90.81
51449792.002000; -0.01; -0.01; 90.81
51467294.945000; -0.01; -0.01; 90.81
51481793.753999; -0.01; -0.01; 90.81
51497708.099999; -0.01; -0.01; 90.81
51513874.509999; -0.01; -0.01; 90.81
51533094.569000; -0.01; -0.01; 90.81
51545787.303999; -0.01; -0.01; 90.81
51563147.715000; -0.01; -0.01; 90.81
51579810.821000; -0.01; -0.01; 90.81
51595455.427999; -0.01; -0.01; 90.81
51609847.893000; -0.01; -0.01; 90.81
51626033.299000; -0.01; -0.01; 90.81
51643785.271999; -0.01; -0.01; 90.81
51658944.826000; -0.01; -0.01; 90.81
51674912.452999; -0.01; -0.01; 90.81
51691861.427000; -0.01; -0.01; 90.81
51708453.610999; -0.01; -0.01; 90.81
51723857.159000; -0.01; -0.01; 90.81
51737724.147000; -0.01; -0.01; 90.81
51754053.218999; -0.01; -0.01; 90.81
51770868.811000; -0.01; -0.01; 90.81
51787417.850000; -0.01; -0.01; 90.81
51806285.556000; -0.01; -0.01; 90.81
51819183.787000; -0.01; -0.01; 90.81
51836660.605000; -0.01; -0.01; 90.81
51849837.276000; -0.01; -0.01; 90.81
51866966.585999; -0.01; -0.01; 90.81
51882364.662999; -0.01; -0.01; 90.81
51897872.971000; -0.01; -0.01; 90.81
51914398.188001; -0.01; -0.01; 90.81
51939166.290000; -0.01; -0.01; 90.81
51952720.796000; -0.01; -0.01; 90.81
51965851.782999; -0.01; -0.01; 90.81
51980414.348000; -0.01; -0.01; 90.81
51993727.457000; -0.01; -0.01; 90.81
52011076.352000; -0.01; -0.01; 90.81
52025722.485999; -0.01; -0.01; 90.81
52042725.977999; -0.01; -0.01; 90.81
52058167.464000; -0.01; -0.01; 90.81
52075467.707000; -0.01; -0.01; 90.81
52089790.194000; -0.01; -0.01; 90.81
52107025.638999; -0.01; -0.01; 90.81
52123802.612999; -0.01; -0.01; 90.81
52139727.721000; -0.01; -0.01; 90.81
52154583.576999; -0.01; -0.01; 90.81
52171856.271999; -0.01; -0.01; 90.81
52186602.405000; -0.01; -0.01; 90.81
52204979.898999; -0.01; -0.01; 90.81
52217849.246000; -0.01; -0.01; 90.81
52235764.458000; -0.01; -0.01; 90.81
52254697.938000; -0.01; -0.01; 90.81
52269531.405000; -0.01; -0.01; 90.81
52282021.280000; -0.01; -0.01; 90.81
52306544.271999; -0.01; -0.01; 90.81
52316355.663000; -0.01; -0.01; 90.81
52332358.728999; -0.01; -0.01; 90.81
52358241.263000; -0.01; -0.01; 90.81
52376924.205000; -0.01; -0.01; 90.81
52393100.044001; -0.01; -0.01; 90.81
52402651.938000; -0.01; -0.01; 90.81
52413184.597999; -0.01; -0.01; 90.81
52426020.245998; -0.01; -0.01; 90.81
52445503.736999; -0.01; -0.01; 90.81
52459211.634999; -0.01; -0.01; 90.81
52474181.972000; -0.01; -0.01; 90.81
52492515.375999; -0.01; -0.01; 90.81
52508072.094998; -0.01; -0.01; 90.81
52524455.185999; -0.01; -0.01; 90.81
52537852.977999; -0.01; -0.01; 90.81
52556040.105999; -0.01; -0.01; 90.81
52571781.540000; -0.01; -0.01; 90.81
52587437.927999; -0.01; -0.01; 90.81
52603535.113999; -0.01; -0.01; 90.81
52617694.101000; -0.01; -0.01; 90.81
52635962.263000; -0.01; -0.01; 90.81
52654976.099000; -0.01; -0.01; 90.81
52669781.778998; -0.01; -0.01; 90.81
52681934.083000; -0.01; -0.01; 90.81
52699131.224000; -0.01; -0.01; 90.81
52715307.143999; -0.01; -0.01; 90.81
52729765.038000; -0.01; -0.01; 90.81
52745715.835000; -0.01; -0.01; 90.81
52764279.391000; -0.01; -0.01; 90.81
52778551.293000; -0.01; -0.01; 90.81
52794157.058001; -0.01; -0.01; 90.81
52810904.721000; -0.01; -0.01; 90.81
52825909.226999; -0.01; -0.01; 90.81
52843135.851999; -0.01; -0.01; 90.81
52857911.994999; -0.01; -0.01; 90.81
52874295.457001; -0.01; -0.01; 90.81
52890176.519999; -0.01; -0.01; 90.81
52907189.122999; -0.01; -0.01; 90.81
52927235.159000; -0.01; -0.01; 90.81
52940528.051000; -0.01; -0.01; 90.81
52954342.204000; -0.01; -0.01; 90.81
52971404.034999; -0.01; -0.01; 90.81
52986206.715999; -0.01; -0.01; 90.81
53004152.546000; -0.01; -0.01; 90.81
53017718.132999; -0.01; -0.01; 90.81
53040219.529999; -0.01; -0.01; 90.81
53050033.216998; -0.01; -0.01; 90.81
53066659.726001; -0.01; -0.01; 90.81
53084588.686001; -0.01; -0.01; 90.81
53098269.095000; -0.01; -0.01; 90.81
53116230.571000; -0.01; -0.01; 90.81
53129874.427000; -0.01; -0.01; 90.81
53147463.515000; -0.01; -0.01; 90.81
53161789.787000; -0.01; -0.01; 90.81
53177908.439000; -0.01; -0.01; 90.81
53194560.940999; -0.01; -0.01; 90.81
53212566.528000; -0.01; -0.01; 90.81
53227233.178999; -0.01; -0.01; 90.81
53241979.467999; -0.01; -0.01; 90.81
53257907.391000; -0.01; -0.01; 90.81
53273917.643001; -0.01; -0.01; 90.81
53291256.726999; -0.01; -0.01; 90.81
53315600.517000; -0.01; -0.01; 90.81
53333003.182000; -0.01; -0.01; 90.81
53344931.157000; -0.01; -0.01; 90.81
53358015.959000; -0.01; -0.01; 90.81
53373130.370999; -0.01; -0.01; 90.81
53385986.151999; -0.01; -0.01; 90.81
53401978.984000; -0.01; -0.01; 90.81
53420142.054999; -0.01; -0.01; 90.81
53434337.360999; -0.01; -0.01; 90.81
53449874.509000; -0.01; -0.01; 90.81
53467524.633000; -0.01; -0.01; 90.81
53483887.353001; -0.01; -0.01; 90.81
53499529.041999; -0.01; -0.01; 90.81
53515866.129999; -0.01; -0.01; 90.81
53529758.160999; -0.01; -0.01; 90.81
53546447.311999; -0.01; -0.01; 90.81
53564584.106999; -0.01; -0.01; 90.81
53580171.309000; -0.01; -0.01; 90.81
53594311.053999; -0.01; -0.01; 90.81
53615688.948999; -0.01; -0.01; 90.81
53626275.451999; -0.01; -0.01; 90.81
53641835.960000; -0.01; -0.01; 90.81
53657973.043999; -0.01; -0.01; 90.81
53674155.931999; -0.01; -0.01; 90.81
53692068.589000; -0.01; -0.01; 90.81
53707872.212000; -0.01; -0.01; 90.81
53721733.750998; -0.01; -0.01; 90.81
53739389.234999; -0.01; -0.01; 90.81
53754530.517999; -0.01; -0.01; 90.81
53770687.784999; -0.01; -0.01; 90.81
53788976.926000; -0.01; -0.01; 90.81
53801832.945001; -0.01; -0.01; 90.81
53818946.449999; -0.01; -0.01; 90.81
53834701.061999; -0.01; -0.01; 90.81
53851255.100000; -0.01; -0.01; 90.81
53869259.970999; -0.01; -0.01; 90.81
53883342.249001; -0.01; -0.01; 90.81
53899024.754999; -0.01; -0.01; 90.81
53914912.775998; -0.01; -0.01; 90.81
53940063.860000; -0.01; -0.01; 90.81
53948581.513999; -0.01; -0.01; 90.81
53967931.801000; -0.01; -0.01; 90.81
53983548.933000; -0.01; -0.01; 90.81
53995849.724000; -0.01; -0.01; 90.81
54009867.347000; -0.01; -0.01; 90.81
54027533.344998; -0.01; -0.01; 90.81
54048848.435999; -0.01; -0.01; 90.81
54066340.842000; -0.01; -0.01; 90.81
54081828.677999; -0.01; -0.01; 90.81
54095806.666999; -0.01; -0.01; 90.81
54106343.816000; -0.01; -0.01; 90.81
54124152.774999; -0.01; -0.01; 90.81
54141366.374001; -0.01; -0.01; 90.81
54155832.638000; -0.01; -0.01; 90.81
54171146.073000; -0.01; -0.01; 90.81
54186259.243000; -0.01; -0.01; 90.81
54202733.537000; -0.01; -0.01; 90.81
54220115.357999; -0.01; -0.01; 90.81
54243281.618000; -0.01; -0.01; 90.81
54251027.689999; -0.01; -0.01; 90.81
54268048.118000; -0.01; -0.01; 90.81
54283303.790000; -0.01; -0.01; 90.81
54307876.485000; -0.01; -0.01; 90.81
54322632.674999; -0.01; -0.01; 90.81
54331081.308001; -0.01; -0.01; 90.81
54346827.215000; -0.01; -0.01; 90.81
54361853.330999; -0.01; -0.01; 90.81
54378655.140999; -0.01; -0.01; 90.81
54393785.028000; -0.01; -0.01; 90.81
54410027.896999; -0.01; -0.01; 90.81
54427109.767000; -0.01; -0.01; 90.81
54443572.221000; -0.01; -0.01; 90.81
54457898.427999; -0.01; -0.01; 90.81
54474282.627999; -0.01; -0.01; 90.81
54491600.245999; -0.01; -0.01; 90.81
54509045.335000; -0.01; -0.01; 90.81
54522768.671000; -0.01; -0.01; 90.81
54539029.702000; -0.01; -0.01; 90.81
54555437.008999; -0.01; -0.01; 90.81
54570036.380000; -0.01; -0.01; 90.81
54585804.221000; -0.01; -0.01; 90.81
54607369.898000; -0.01; -0.01; 90.81
54617866.208000; -0.01; -0.01; 90.81
54634317.802999; -0.01; -0.01; 90.81
54652231.724999; -0.01; -0.01; 90.81
54667165.934999; -0.01; -0.01; 90.81
54685384.963000; -0.01; -0.01; 90.81
54699161.864999; -0.01; -0.01; 90.81
54713819.799999; -0.01; -0.01; 90.81
54729867.870999; -0.01; -0.01; 90.81
54747785.997000; -0.01; -0.01; 90.81
54764828.261999; -0.01; -0.01; 90.81
54781303.403000; -0.01; -0.01; 90.81
54795777.838000; -0.01; -0.01; 90.81
54809832.002000; -0.01; -0.01; 90.81
54826788.580999; -0.01; -0.01; 90.81
54842708.054000; -0.01; -0.01; 90.81
54858663.826000; -0.01; -0.01; 90.81
54875609.172000; -0.01; -0.01; 90.81
54889894.657001; -0.01; -0.01; 90.81
54907571.411999; -0.01; -0.01; 90.81
54926152.066000; -0.01; -0.01; 90.81
54940678.924000; -0.01; -0.01; 90.81
54956886.228999; -0.01; -0.01; 90.81
54971537.298999; -0.01; -0.01; 90.81
54988145.146000; -0.01; -0.01; 90.81
55001983.791000; -0.01; -0.01; 90.81
55018596.657001; -0.01; -0.01; 90.81
55036199.913000; -0.01; -0.01; 90.81
55055836.891999; -0.01; -0.01; 90.81
55067953.412999; -0.01; -0.01; 90.81
55082157.844999; -0.01; -0.01; 90.81
55097721.011000; -0.01; -0.01; 90.81
55114499.148000; -0.01; -0.01; 90.81
55132621.914999; -0.01; -0.01; 90.81
55147506.539999; -0.01; -0.01; 90.81
55161721.381999; -0.01; -0.01; 90.81
55179823.897000; -0.01; -0.01; 90.81
55196371.055999; -0.01; -0.01; 90.81
55212100.102000; -0.01; -0.01; 90.81
55229244.256999; -0.01; -0.01; 90.81
55242891.931000; -0.01; -0.01; 90.81
55259096.110999; -0.01; -0.01; 90.81
55275225.386000; -0.01; -0.01; 90.81
55292090.647999; -0.01; -0.01; 90.81
55317895.528000; -0.01; -0.01; 90.81
55329784.252999; -0.01; -0.01; 90.81
55343598.375000; -0.01; -0.01; 90.81
55356050.357000; -0.01; -0.01; 90.81
55370202.046000; -0.01; -0.01; 90.81
55386246.750000; -0.01; -0.01; 90.81
55405694.801000; -0.01; -0.01; 90.81
55421262.668000; -0.01; -0.01; 90.81
55435620.140999; -0.01; -0.01; 90.81
55453077.651000; -0.01; -0.01; 90.81
55465938.289001; -0.01; -0.01; 90.81
55486001.192999; -0.01; -0.01; 90.81
55505422.417000; -0.01; -0.01; 90.81
55514712.885999; -0.01; -0.01; 90.81
55529831.276999; -0.01; -0.01; 90.81
55545724.265999; -0.01; -0.01; 90.81
55563995.393999; -0.01; -0.01; 90.81
55578006.067999; -0.01; -0.01; 90.81
55596367.263999; -0.01; -0.01; 90.81
55615646.963999; -0.01; -0.01; 90.81
55626940.714001; -0.01; -0.01; 90.81
55642190.921000; -0.01; -0.01; 90.81
55657916.212000; -0.01; -0.01; 90.81
55674583.058000; -0.01; -0.01; 90.81
55690484.159999; -0.01; -0.01; 90.81
55707461.059000; -0.01; -0.01; 90.81
55727059.285000; -0.01; -0.01; 90.81
55742486.934999; -0.01; -0.01; 90.81
55758376.604001; -0.01; -0.01; 90.81
55773595.151999; -0.01; -0.01; 90.81
55786420.402999; -0.01; -0.01; 90.81
55802777.360001; -0.01; -0.01; 90.81
55821875.537000; -0.01; -0.01; 90.81
55833764.221999; -0.01; -0.01; 90.81
55852341.329000; -0.01; -0.01; 90.81
55865972.231000; -0.01; -0.01; 90.81
55881991.590999; -0.01; -0.01; 90.81
55901480.122000; -0.01; -0.01; 90.81
55916280.464000; -0.01; -0.01; 90.81
55947984.442000; -0.01; -0.01; 90.81
55964274.460999; -0.01; -0.01; 90.81
55980567.745998; -0.01; -0.01; 90.81
55995721.967999; -0.01; -0.01; 90.81
56013903.258999; -0.01; -0.01; 90.81
56029137.542000; -0.01; -0.01; 90.81
56059665.743999; -0.01; -0.01; 90.81
56072454.831999; -0.01; -0.01; 90.81
56085310.641999; -0.01; -0.01; 90.81
56095675.008999; -0.01; -0.01; 90.81
56109114.622999; -0.01; -0.01; 90.81
56125122.912999; -0.01; -0.01; 90.81
56146598.338000; -0.01; -0.01; 90.81
56156836.853999; -0.01; -0.01; 90.81
56173048.455999; -0.01; -0.01; 90.81
56189207.887999; -0.01; -0.01; 90.81
56206669.365999; -0.01; -0.01; 90.81
56223785.396999; -0.01; -0.01; 90.81
56237436.667999; -0.01; -0.01; 90.81
56256519.417000; -0.01; -0.01; 90.81
56270173.139999; -0.01; -0.01; 90.81
56285510.837998; -0.01; -0.01; 90.81
56316760.342000; -0.01; -0.01; 90.81
56328482.177000; -0.01; -0.01; 90.81
56339000.754000; -0.01; -0.01; 90.81
56351271.637999; -0.01; -0.01; 90.81
56364021.854999; -0.01; -0.01; 90.81
56379925.920001; -0.01; -0.01; 90.81
56397373.492000; -0.01; -0.01; 90.81
56413760.870000; -0.01; -0.01; 90.81
56427769.829999; -0.01; -0.01; 90.81
56445713.147999; -0.01; -0.01; 90.81
56459926.481000; -0.01; -0.01; 90.81
56477363.484999; -0.01; -0.01; 90.81
56492675.371999; -0.01; -0.01; 90.81
56508157.217000; -0.01; -0.01; 90.81
56525498.204999; -0.01; -0.01; 90.81
56542674.346999; -0.01; -0.01; 90.81
56555849.665999; -0.01; -0.01; 90.81
56576258.273000; -0.01; -0.01; 90.81
56588093.562999; -0.01; -0.01; 90.81
56604294.032999; -0.01; -0.01; 90.81
56623051.264999; -0.01; -0.01; 90.81
56636529.654999; -0.01; -0.01; 90.81
56654450.080999; -0.01; -0.01; 90.81
56678040.591000; -0.01; -0.01; 90.81
56687201.496999; -0.01; -0.01; 90.81
56699928.485999; -0.01; -0.01; 90.81
56715826.255000; -0.01; -0.01; 90.81
56733217.252000; -0.01; -0.01; 90.81
56752397.930000; -0.01; -0.01; 90.81
56764412.393000; -0.01; -0.01; 90.81
56779733.805000; -0.01; -0.01; 90.81
56795839.946000; -0.01; -0.01; 90.81
56812386.705000; -0.01; -0.01; 90.81
56830157.129999; -0.01; -0.01; 90.81
56847875.007999; -0.01; -0.01; 90.81
56860218.632000; -0.01; -0.01; 90.81
56876979.554999; -0.01; -0.01; 90.81
56891746.350000; -0.01; -0.01; 90.81
56907763.224000; -0.01; -0.01; 90.81
56932360.872001; -0.01; -0.01; 90.81
56944936.419001; -0.01; -0.01; 90.81
56956467.914001; -0.01; -0.01; 90.81
56973805.233999; -0.01; -0.01; 90.81
56990903.893999; -0.01; -0.01; 90.81
57004326.185000; -0.01; -0.01; 90.81
57021086.859000; -0.01; -0.01; 90.81
57038651.276999; -0.01; -0.01; 90.81
57056752.090000; -0.01; -0.01; 90.81
57069674.889998; -0.01; -0.01; 90.81
57085522.588999; -0.01; -0.01; 90.81
57100071.229999; -0.01; -0.01; 90.81
57122738.079000; -0.01; -0.01; 90.81
57132367.881999; -0.01; -0.01; 90.81
